area_type,area,total_population,total_households,age_0_4_male,age_5_9_male,age_10_14_male,age_15_19_male,age_20_24_male,age_25_29_male,age_30_34_male,age_35_39_male,age_40_44_male,age_45_49_male,age_50_54_male,age_55_59_male,age_60_64_male,age_65_69_male,age_70_74_male,age_75_79_male,age_80_84_male,age_85_above_male,age_0_4_female,age_5_9_female,age_10_14_female,age_15_19_female,age_20_24_female,age_25_29_female,age_30_34_female,age_35_39_female,age_40_44_female,age_45_49_female,age_50_54_female,age_55_59_female,age_60_64_female,age_65_69_female,age_70_74_female,age_75_79_female,age_80_84_female,age_85_above_female,sex_male,sex_female,ethnicity_bumi,ethnicity_chinese,ethnicity_indian,ethnicity_other,religion_muslim,religion_christian,religion_buddhist,religion_hindu,religion_atheist,religion_other,dev_urban,dev_rural,marital_never_married,marital_married,marital_widowed,marital_divorced,agegroup_child,agegroup_working,agegroup_elderly
mukim,Mukim Sungei Buloh,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
mukim,Mukim Bachang,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
mukim,Mukim Balai Panjang,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
mukim,Mukim Bertam,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
mukim,Mukim Bukit Piatu,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
mukim,Mukim Cheng,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
mukim,Mukim Ujong Pasir,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
mukim,Mukim Klebang Besar,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
mukim,Mukim Krubong,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
mukim,Mukim Padang Semabok,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
mukim,Mukim Jus,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
mukim,Mukim Pernu,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
mukim,Mukim Tanjong Minyak,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
mukim,Mukim Kemuning,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
mukim,Mukim Pringgit,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
mukim,Mukim Serkam,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
mukim,Mukim Bukit Senggeh,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
mukim,Mukim Sebatu,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
mukim,Mukim Umbai,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
mukim,Mukim Padang Temu,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
mukim,Mukim Taboh Naning,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
mukim,Mukim Kandang,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
mukim,Mukim Duyong,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
mukim,Mukim Sungei Baru Ulu,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
mukim,Mukim Tebong,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
mukim,Mukim Chin Chin,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
mukim,Mukim Kenaboi,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
mukim,Mukim Ulu Jempol,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
mukim,Mukim Bongek,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
mukim,Mukim Kundor,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
mukim,Mukim Tanjong Kling,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
mukim,Mukim Peradong,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
mukim,Mukim Ulu Muar,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
mukim,Mukim Ulu Klawang,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
mukim,Mukim Terachi,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
mukim,Mukim Legong Ilir,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
mukim,Mukim Legong Ulu,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
mukim,Mukim Miku,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
mukim,Mukim Nerasau,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
mukim,Mukim Pilin,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
mukim,Mukim Semerbok,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
mukim,Mukim Spri,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
mukim,Mukim Pantai,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
mukim,Mukim Keru,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
mukim,Mukim Tebong,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
mukim,Mukim Langkap,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
mukim,Mukim Rompin,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
mukim,Mukim Asam Kumbang,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
mukim,Mukim Sungai Tinggi,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
mukim,Mukim Durian Pipit,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
mukim,Mukim Hulu Ijok,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
mukim,Mukim Pasir Panjang Hulu,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
mukim,Mukim Bagan Tiang,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
mukim,Mukim Chegar Galah,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
mukim,Mukim Temengor,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
mukim,Mukim Pengkalan Aor,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
mukim,Mukim Tupai,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
mukim,Mukim Labu Kubong,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
mukim,Mukim Sungai Durian,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
mukim,Mukim Belukar Semang,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
mukim,Mukim Belum,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
mukim,Mukim Kerunai,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
mukim,Mukim Temelong,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
mukim,Mukim Jaya Baru,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
mukim,Mukim Kampong Gajah,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
mukim,Mukim Lambor Kanan,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
mukim,Mukim Lambor Kiri,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
mukim,Mukim Layang Layang,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
mukim,Mukim Pulau Tiga,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
mukim,Mukim Bandar,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
mukim,Mukim Lekir,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
mukim,Mukim Gunong Semanggol,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
mukim,Mukim Tanjong Piandang,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
mukim,Mukim Pulau Kamiri,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
mukim,Mukim Batu Kurau,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
mukim,Mukim Kampong Buaya,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
mukim,Mukim Teluk Baru,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
mukim,Mukim Pasir Salak,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
mukim,Mukim Hulu Bernam Barat,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
mukim,Mukim 3,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
mukim,Mukim 4,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
mukim,Mukim 5,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
mukim,Mukim 6,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
mukim,Mukim 8,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
mukim,Mukim 9,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
mukim,Mukim 10,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
mukim,Mukim 13,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
mukim,Mukim 14,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
mukim,Mukim 15,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
mukim,Mukim 16,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
mukim,Mukim 17,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
mukim,Mukim 21,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
mukim,Mukim 3,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
mukim,Mukim 8,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
mukim,Mukim 13,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
